,N,P,time
1515,410,0.5,0.45240116119384766
1516,410,0.7,0.6191821098327637
1517,410,0.9,0.7912530899047852
1518,410,1.0,0.8454008102416992
1519,420,0.05,0.05313611030578613
1520,420,0.1,0.09908199310302734
1521,420,0.3,0.2833683490753174
1522,420,0.5,0.46161818504333496
1523,420,0.7,0.6338200569152832
1524,420,0.9,0.8449323177337646
1525,420,1.0,0.9079198837280273
1526,430,0.05,0.058563947677612305
1527,430,0.1,0.10609650611877441
1528,430,0.3,0.30487966537475586
1529,430,0.5,0.4859495162963867
1530,430,0.7,0.650641918182373
1531,430,0.9,0.8458724021911621
1532,430,1.0,0.9109547138214111
1533,440,0.05,0.05838441848754883
1534,440,0.1,0.11192440986633301
1535,440,0.3,0.31304311752319336
1536,440,0.5,0.5093491077423096
1537,440,0.7,0.7008957862854004
1538,440,0.9,0.9059343338012695
1539,440,1.0,0.9500060081481934
1540,450,0.05,0.06061530113220215
1541,450,0.1,0.11290645599365234
1542,450,0.3,0.32441067695617676
1543,450,0.5,0.533970832824707
1544,450,0.7,0.7289247512817383
1545,450,0.9,0.9917318820953369
1546,450,1.0,1.00927734375
1547,460,0.05,0.06209707260131836
1548,460,0.1,0.11637115478515625
1549,460,0.3,0.33202505111694336
1550,460,0.5,0.5553297996520996
1551,460,0.7,0.7490310668945312
1552,460,0.9,0.9806563854217529
1553,460,1.0,1.047654151916504
1554,470,0.05,0.06863808631896973
1555,470,0.1,0.1261441707611084
1556,470,0.3,0.35390758514404297
1557,470,0.5,0.5739791393280029
1558,470,0.7,0.7755894660949707
1559,470,0.9,1.0193817615509033
1560,470,1.0,1.0670154094696045
1561,480,0.05,0.06897687911987305
1562,480,0.1,0.1293039321899414
1563,480,0.3,0.3648664951324463
1564,480,0.5,0.5925803184509277
1565,480,0.7,0.8278450965881348
1566,480,0.9,1.0436046123504639
1567,480,1.0,1.0909843444824219
1568,490,0.05,0.0721733570098877
1569,490,0.1,0.1355757713317871
1570,490,0.3,0.38710546493530273
1571,490,0.5,0.6236934661865234
1572,490,0.7,0.8460583686828613
1573,490,0.9,1.0940933227539062
1574,490,1.0,1.163827657699585
1575,50,0.05,0.0019063949584960938
1576,50,0.1,0.0021123886108398438
1577,50,0.3,0.005094289779663086
1578,50,0.5,0.007144451141357422
1579,50,0.7,0.009630680084228516
1580,50,0.9,0.012480020523071289
1581,50,1.0,0.013250112533569336
1582,60,0.05,0.0022573471069335938
1583,60,0.1,0.0030896663665771484
1584,60,0.3,0.006489276885986328
1585,60,0.5,0.009992361068725586
1586,60,0.7,0.01393270492553711
1587,60,0.9,0.017482519149780273
1588,60,1.0,0.018803119659423828
1589,70,0.05,0.00274658203125
1590,70,0.1,0.0037004947662353516
1591,70,0.3,0.009186267852783203
1592,70,0.5,0.014070510864257812
1593,70,0.7,0.01880669593811035
1594,70,0.9,0.023825407028198242
1595,70,1.0,0.025316238403320312
1596,80,0.05,0.0033490657806396484
1597,80,0.1,0.0045833587646484375
1598,80,0.3,0.010594606399536133
1599,80,0.5,0.01815629005432129
1600,80,0.7,0.02394270896911621
1601,80,0.9,0.0311129093170166
1602,80,1.0,0.0323491096496582
1603,90,0.05,0.0036759376525878906
1604,90,0.1,0.005490541458129883
1605,90,0.3,0.014008045196533203
1606,90,0.5,0.022629499435424805
1607,90,0.7,0.03084087371826172
1608,90,0.9,0.038909912109375
1609,90,1.0,0.0411224365234375
1610,100,0.05,0.0042879581451416016
1611,100,0.1,0.006971597671508789
1612,100,0.3,0.017037391662597656
1613,100,0.5,0.027497053146362305
1614,100,0.7,0.03734898567199707
1615,100,0.9,0.047774553298950195
1616,100,1.0,0.05105447769165039
1617,110,0.05,0.0048406124114990234
1618,110,0.1,0.00872492790222168
1619,110,0.3,0.021491050720214844
1620,110,0.5,0.03376579284667969
1621,110,0.7,0.045665740966796875
1622,110,0.9,0.056943416595458984
1623,110,1.0,0.06108260154724121
1624,120,0.05,0.005887746810913086
1625,120,0.1,0.009584426879882812
1626,120,0.3,0.02461862564086914
1627,120,0.5,0.03937792778015137
1628,120,0.7,0.05316281318664551
1629,120,0.9,0.06818509101867676
1630,120,1.0,0.07187962532043457
1631,130,0.05,0.007163524627685547
1632,130,0.1,0.01076650619506836
1633,130,0.3,0.029237747192382812
1634,130,0.5,0.046276092529296875
1635,130,0.7,0.0681614875793457
1636,130,0.9,0.08190202713012695
1637,130,1.0,0.08448505401611328
1638,140,0.05,0.007666587829589844
1639,140,0.1,0.012815475463867188
1640,140,0.3,0.03246140480041504
1641,140,0.5,0.05294346809387207
1642,140,0.7,0.07411718368530273
1643,140,0.9,0.09319591522216797
1644,140,1.0,0.09861564636230469
1645,150,0.05,0.008714675903320312
1646,150,0.1,0.014771223068237305
1647,150,0.3,0.03893780708312988
1648,150,0.5,0.0628657341003418
1649,150,0.7,0.08362317085266113
1650,150,0.9,0.10782098770141602
1651,150,1.0,0.11343598365783691
1652,160,0.05,0.009939193725585938
1653,160,0.1,0.016408443450927734
1654,160,0.3,0.04246401786804199
1655,160,0.5,0.06908845901489258
1656,160,0.7,0.09514856338500977
1657,160,0.9,0.11747169494628906
1658,160,1.0,0.12331008911132812
1659,170,0.05,0.010248899459838867
1660,170,0.1,0.017533302307128906
1661,170,0.3,0.047293901443481445
1662,170,0.5,0.07634758949279785
1663,170,0.7,0.10420727729797363
1664,170,0.9,0.13187432289123535
1665,170,1.0,0.13991951942443848
1666,180,0.05,0.010503530502319336
1667,180,0.1,0.01981043815612793
1668,180,0.3,0.05301332473754883
1669,180,0.5,0.08449316024780273
1670,180,0.7,0.1167135238647461
1671,180,0.9,0.14999938011169434
1672,180,1.0,0.1711256504058838
1673,190,0.05,0.012646198272705078
1674,190,0.1,0.021638154983520508
1675,190,0.3,0.0593414306640625
1676,190,0.5,0.0950920581817627
1677,190,0.7,0.13120722770690918
1678,190,0.9,0.16719746589660645
1679,190,1.0,0.17640995979309082
1680,200,0.05,0.014418363571166992
1681,200,0.1,0.024029016494750977
1682,200,0.3,0.06613612174987793
1683,200,0.5,0.10560297966003418
1684,200,0.7,0.14483928680419922
1685,200,0.9,0.18781566619873047
1686,200,1.0,0.1977081298828125
1687,210,0.05,0.015588760375976562
1688,210,0.1,0.0272066593170166
1689,210,0.3,0.07161617279052734
1690,210,0.5,0.11623024940490723
1691,210,0.7,0.16191673278808594
1692,210,0.9,0.20364022254943848
1693,210,1.0,0.2186446189880371
1694,220,0.05,0.016231775283813477
1695,220,0.1,0.02935171127319336
1696,220,0.3,0.07901716232299805
1697,220,0.5,0.12799811363220215
1698,220,0.7,0.17832207679748535
1699,220,0.9,0.23880887031555176
1700,220,1.0,0.23683547973632812
1701,230,0.05,0.016836166381835938
1702,230,0.1,0.03067922592163086
1703,230,0.3,0.08487081527709961
1704,230,0.5,0.136887788772583
1705,230,0.7,0.1875009536743164
1706,230,0.9,0.24339032173156738
1707,230,1.0,0.2591390609741211
1708,240,0.05,0.01843857765197754
1709,240,0.1,0.03383493423461914
1710,240,0.3,0.09016728401184082
1711,240,0.5,0.1489109992980957
1712,240,0.7,0.20437216758728027
1713,240,0.9,0.2622363567352295
1714,240,1.0,0.2735311985015869
1715,250,0.05,0.020910024642944336
1716,250,0.1,0.03644514083862305
1717,250,0.3,0.10159993171691895
1718,250,0.5,0.17550921440124512
1719,250,0.7,0.22773075103759766
1720,250,0.9,0.28865957260131836
1721,250,1.0,0.3062562942504883
1722,260,0.05,0.02229595184326172
1723,260,0.1,0.04002690315246582
1724,260,0.3,0.10890436172485352
1725,260,0.5,0.17749977111816406
1726,260,0.7,0.2428736686706543
1727,260,0.9,0.308333158493042
1728,260,1.0,0.32598328590393066
1729,270,0.05,0.02306652069091797
1730,270,0.1,0.04227757453918457
1731,270,0.3,0.11591672897338867
1732,270,0.5,0.19050979614257812
1733,270,0.7,0.26573848724365234
1734,270,0.9,0.33327507972717285
1735,270,1.0,0.3529953956604004
1736,280,0.05,0.024259090423583984
1737,280,0.1,0.04499983787536621
1738,280,0.3,0.1238565444946289
1739,280,0.5,0.2016463279724121
1740,280,0.7,0.2792792320251465
1741,280,0.9,0.355363130569458
1742,280,1.0,0.38655710220336914
1743,290,0.05,0.02708888053894043
1744,290,0.1,0.0497136116027832
1745,290,0.3,0.13841629028320312
1746,290,0.5,0.22563457489013672
1747,290,0.7,0.3039696216583252
1748,290,0.9,0.39891600608825684
1749,290,1.0,0.41554856300354004
1750,300,0.05,0.030115604400634766
1751,300,0.1,0.054035186767578125
1752,300,0.3,0.15111303329467773
1753,300,0.5,0.24316167831420898
1754,300,0.7,0.327669620513916
1755,300,0.9,0.41895246505737305
1756,300,1.0,0.45677828788757324
1757,310,0.05,0.0316009521484375
1758,310,0.1,0.05921435356140137
1759,310,0.3,0.16914749145507812
1760,310,0.5,0.2664675712585449
1761,310,0.7,0.366685152053833
1762,310,0.9,0.4568805694580078
1763,310,1.0,0.4850468635559082
1764,320,0.05,0.03626561164855957
1765,320,0.1,0.06819558143615723
1766,320,0.3,0.17447614669799805
1767,320,0.5,0.2838749885559082
1768,320,0.7,0.38949155807495117
1769,320,0.9,0.5087358951568604
1770,320,1.0,0.5213220119476318
1771,330,0.05,0.03698873519897461
1772,330,0.1,0.06571698188781738
1773,330,0.3,0.17865872383117676
1774,330,0.5,0.30068349838256836
1775,330,0.7,0.40036797523498535
1776,330,0.9,0.511432409286499
1777,330,1.0,0.539262056350708
1778,340,0.05,0.03724384307861328
1779,340,0.1,0.06960368156433105
1780,340,0.3,0.19207191467285156
1781,340,0.5,0.31000304222106934
1782,340,0.7,0.4252033233642578
1783,340,0.9,0.5510866641998291
1784,340,1.0,0.5932412147521973
1785,350,0.05,0.04185128211975098
1786,350,0.1,0.07519149780273438
1787,350,0.3,0.20816588401794434
1788,350,0.5,0.33737635612487793
1789,350,0.7,0.4557616710662842
1790,350,0.9,0.6164686679840088
1791,350,1.0,0.632073163986206
1792,360,0.05,0.04226350784301758
1793,360,0.1,0.07692480087280273
1794,360,0.3,0.22323107719421387
1795,360,0.5,0.3591456413269043
1796,360,0.7,0.5018699169158936
1797,360,0.9,0.6335182189941406
1798,360,1.0,0.6647770404815674
1799,370,0.05,0.045024871826171875
1800,370,0.1,0.08064413070678711
1801,370,0.3,0.22741150856018066
1802,370,0.5,0.3806734085083008
1803,370,0.7,0.5188581943511963
1804,370,0.9,0.6596617698669434
1805,370,1.0,0.6733131408691406
1806,380,0.05,0.04654359817504883
1807,380,0.1,0.08288717269897461
1808,380,0.3,0.2349872589111328
1809,380,0.5,0.3978383541107178
1810,380,0.7,0.5463600158691406
1811,380,0.9,0.6951315402984619
1812,380,1.0,0.7401986122131348
1813,390,0.05,0.048685312271118164
1814,390,0.1,0.0892324447631836
1815,390,0.3,0.24989986419677734
1816,390,0.5,0.41326189041137695
1817,390,0.7,0.5582988262176514
1818,390,0.9,0.709111213684082
1819,390,1.0,0.7483479976654053
1820,400,0.05,0.05018186569213867
1821,400,0.1,0.09146356582641602
1822,400,0.3,0.25922441482543945
1823,400,0.5,0.42693018913269043
1824,400,0.7,0.574615478515625
1825,400,0.9,0.9914274215698242
1826,400,1.0,0.7845768928527832
1827,410,0.05,0.05332827568054199
1828,410,0.1,0.09515643119812012
1829,410,0.3,0.2712888717651367
1830,410,0.5,0.4432694911956787
1831,410,0.7,0.6083860397338867
1832,410,0.9,0.7740597724914551
1833,410,1.0,0.8284554481506348
1834,420,0.05,0.054764747619628906
1835,420,0.1,0.10148310661315918
1836,420,0.3,0.29343676567077637
1837,420,0.5,0.4847877025604248
1838,420,0.7,0.6539549827575684
1839,420,0.9,0.8384475708007812
1840,420,1.0,0.8901486396789551
1841,430,0.05,0.060304880142211914
1842,430,0.1,0.10800766944885254
1843,430,0.3,0.3162662982940674
1844,430,0.5,0.5160048007965088
1845,430,0.7,0.6872889995574951
1846,430,0.9,0.899101734161377
1847,430,1.0,0.9523875713348389
1848,440,0.05,0.06237483024597168
1849,440,0.1,0.11464095115661621
1850,440,0.3,0.3351280689239502
1851,440,0.5,0.5336654186248779
1852,440,0.7,0.7242214679718018
1853,440,0.9,0.9464929103851318
1854,440,1.0,0.9715290069580078
1855,450,0.05,0.06211996078491211
1856,450,0.1,0.11434650421142578
1857,450,0.3,0.3609504699707031
1858,450,0.5,0.5267903804779053
1859,450,0.7,0.7295887470245361
1860,450,0.9,0.997931957244873
1861,450,1.0,0.9864728450775146
1862,460,0.05,0.06247091293334961
1863,460,0.1,0.12566590309143066
1864,460,0.3,0.3366405963897705
1865,460,0.5,0.5518462657928467
1866,460,0.7,0.7704319953918457
1867,460,0.9,0.9923927783966064
1868,460,1.0,1.0358400344848633
1869,470,0.05,0.06768584251403809
1870,470,0.1,0.125654935836792
1871,470,0.3,0.36240077018737793
1872,470,0.5,0.5938694477081299
1873,470,0.7,0.8185489177703857
1874,470,0.9,1.049497127532959
1875,470,1.0,1.100130558013916
1876,480,0.05,0.0673673152923584
1877,480,0.1,0.12845897674560547
1878,480,0.3,0.3643474578857422
1879,480,0.5,0.615992546081543
1880,480,0.7,0.8291471004486084
1881,480,0.9,1.0772147178649902
1882,480,1.0,1.1317143440246582
1883,490,0.05,0.0725851058959961
1884,490,0.1,0.1379694938659668
1885,490,0.3,0.39798450469970703
1886,490,0.5,0.6282706260681152
1887,490,0.7,0.8607378005981445
1888,490,0.9,1.1145908832550049
1889,490,1.0,1.187317132949829
1890,50,0.05,0.0018839836120605469
1891,50,0.1,0.0021686553955078125
1892,50,0.3,0.004837512969970703
1893,50,0.5,0.007474660873413086
1894,50,0.7,0.010403633117675781
1895,50,0.9,0.01246786117553711
1896,50,1.0,0.013294696807861328
1897,60,0.05,0.0023069381713867188
1898,60,0.1,0.002820730209350586
1899,60,0.3,0.007086038589477539
1900,60,0.5,0.01046609878540039
1901,60,0.7,0.013886690139770508
1902,60,0.9,0.018207311630249023
1903,60,1.0,0.019130945205688477
1904,70,0.05,0.003002166748046875
1905,70,0.1,0.0037994384765625
1906,70,0.3,0.009401082992553711
1907,70,0.5,0.014661550521850586
1908,70,0.7,0.01920461654663086
1909,70,0.9,0.024454355239868164
1910,70,1.0,0.026129484176635742
1911,80,0.05,0.003048419952392578
1912,80,0.1,0.0047681331634521484
1913,80,0.3,0.011302709579467773
1914,80,0.5,0.018024206161499023
1915,80,0.7,0.025004863739013672
1916,80,0.9,0.031071901321411133
1917,80,1.0,0.033278703689575195
1918,90,0.05,0.0036962032318115234
1919,90,0.1,0.0058231353759765625
1920,90,0.3,0.014055252075195312
1921,90,0.5,0.023308992385864258
1922,90,0.7,0.030849218368530273
1923,90,0.9,0.03947281837463379
1924,90,1.0,0.04241299629211426
1925,100,0.05,0.004257917404174805
1926,100,0.1,0.0071773529052734375
1927,100,0.3,0.017442703247070312
1928,100,0.5,0.028075456619262695
1929,100,0.7,0.039281368255615234
1930,100,0.9,0.04939627647399902
1931,100,1.0,0.050582170486450195
1932,110,0.05,0.0049588680267333984
1933,110,0.1,0.00825953483581543
1934,110,0.3,0.021209239959716797
1935,110,0.5,0.03423309326171875
1936,110,0.7,0.04680991172790527
1937,110,0.9,0.05832648277282715
1938,110,1.0,0.062268972396850586
1939,120,0.05,0.006026029586791992
1940,120,0.1,0.010243892669677734
1941,120,0.3,0.024516820907592773
1942,120,0.5,0.04052233695983887
1943,120,0.7,0.054512739181518555
1944,120,0.9,0.06829214096069336
1945,120,1.0,0.07311153411865234
1946,130,0.05,0.00734710693359375
1947,130,0.1,0.011249780654907227
1948,130,0.3,0.028596878051757812
1949,130,0.5,0.04631948471069336
1950,130,0.7,0.06530451774597168
1951,130,0.9,0.08137249946594238
1952,130,1.0,0.08444452285766602
1953,140,0.05,0.007874011993408203
1954,140,0.1,0.014020204544067383
1955,140,0.3,0.03328704833984375
1956,140,0.5,0.06055498123168945
1957,140,0.7,0.08012866973876953
1958,140,0.9,0.09123659133911133
1959,140,1.0,0.09620952606201172
1960,150,0.05,0.008158206939697266
1961,150,0.1,0.014027595520019531
1962,150,0.3,0.038014888763427734
1963,150,0.5,0.06026864051818848
1964,150,0.7,0.08153510093688965
1965,150,0.9,0.1040182113647461
1966,150,1.0,0.1092519760131836
1967,160,0.05,0.009172677993774414
1968,160,0.1,0.015925168991088867
1969,160,0.3,0.04166865348815918
1970,160,0.5,0.07748532295227051
1971,160,0.7,0.09490752220153809
1972,160,0.9,0.1207113265991211
1973,160,1.0,0.12782907485961914
1974,170,0.05,0.010721206665039062
1975,170,0.1,0.01872992515563965
1976,170,0.3,0.048876285552978516
1977,170,0.5,0.07830071449279785
1978,170,0.7,0.10602688789367676
1979,170,0.9,0.13418245315551758
1980,170,1.0,0.14193272590637207
1981,180,0.05,0.011019706726074219
1982,180,0.1,0.020175933837890625
1983,180,0.3,0.0528712272644043
1984,180,0.5,0.08608746528625488
1985,180,0.7,0.11900568008422852
1986,180,0.9,0.15015268325805664
1987,180,1.0,0.16086053848266602
1988,190,0.05,0.012543678283691406
1989,190,0.1,0.022286653518676758
1990,190,0.3,0.060303449630737305
1991,190,0.5,0.09725642204284668
1992,190,0.7,0.13231205940246582
1993,190,0.9,0.1697683334350586
1994,190,1.0,0.17815876007080078
1995,200,0.05,0.014219522476196289
1996,200,0.1,0.024738788604736328
1997,200,0.3,0.06553030014038086
1998,200,0.5,0.10695099830627441
1999,200,0.7,0.14543890953063965
2000,200,0.9,0.18850326538085938
2001,200,1.0,0.19693660736083984
2002,210,0.05,0.015863656997680664
2003,210,0.1,0.027196168899536133
2004,210,0.3,0.07157182693481445
2005,210,0.5,0.1173396110534668
2006,210,0.7,0.16102170944213867
2007,210,0.9,0.2055807113647461
2008,210,1.0,0.2175452709197998
2009,220,0.05,0.01602911949157715
2010,220,0.1,0.029486417770385742
2011,220,0.3,0.07941746711730957
2012,220,0.5,0.12840914726257324
2013,220,0.7,0.1767439842224121
2014,220,0.9,0.22591948509216309
2015,220,1.0,0.238572359085083
2016,230,0.05,0.017131567001342773
2017,230,0.1,0.03158450126647949
2018,230,0.3,0.08536314964294434
2019,230,0.5,0.13956046104431152
2020,230,0.7,0.19251656532287598
2021,230,0.9,0.24642419815063477
2022,230,1.0,0.25980257987976074
2023,240,0.05,0.01926112174987793
2024,240,0.1,0.03415560722351074
2025,240,0.3,0.09236621856689453
2026,240,0.5,0.1541142463684082
2027,240,0.7,0.2105410099029541
2028,240,0.9,0.27115750312805176
2029,240,1.0,0.28749966621398926
2030,250,0.05,0.021022319793701172
2031,250,0.1,0.038770437240600586
2032,250,0.3,0.10098671913146973
2033,250,0.5,0.16965508460998535
2034,250,0.7,0.23183202743530273
2035,250,0.9,0.2952885627746582
2036,250,1.0,0.3102254867553711
2037,260,0.05,0.022942543029785156
2038,260,0.1,0.04090714454650879
2039,260,0.3,0.11250448226928711
2040,260,0.5,0.1813797950744629
2041,260,0.7,0.24741268157958984
2042,260,0.9,0.31458449363708496
2043,260,1.0,0.32941603660583496
2044,270,0.05,0.024464845657348633
2045,270,0.1,0.042078495025634766
2046,270,0.3,0.1183326244354248
2047,270,0.5,0.1921851634979248
2048,270,0.7,0.275073766708374
2049,270,0.9,0.3353919982910156
2050,270,1.0,0.3535780906677246
2051,280,0.05,0.025795698165893555
2052,280,0.1,0.04506206512451172
2053,280,0.3,0.12566733360290527
2054,280,0.5,0.2063734531402588
2055,280,0.7,0.2869861125946045
2056,280,0.9,0.3637111186981201
2057,280,1.0,0.38437771797180176
2058,290,0.05,0.026753664016723633
2059,290,0.1,0.04985642433166504
2060,290,0.3,0.1339130401611328
2061,290,0.5,0.21930289268493652
2062,290,0.7,0.30321812629699707
2063,290,0.9,0.3976719379425049
2064,290,1.0,0.39776110649108887
2065,300,0.05,0.0313260555267334
2066,300,0.1,0.05143904685974121
2067,300,0.3,0.1428210735321045
2068,300,0.5,0.23593378067016602
2069,300,0.7,0.31580138206481934
2070,300,0.9,0.4045841693878174
2071,300,1.0,0.42445898056030273
2072,310,0.05,0.029685020446777344
2073,310,0.1,0.05485033988952637
2074,310,0.3,0.1658015251159668
2075,310,0.5,0.2681565284729004
2076,310,0.7,0.3498251438140869
2077,310,0.9,0.4520573616027832
2078,310,1.0,0.4834709167480469
2079,320,0.05,0.03245139122009277
2080,320,0.1,0.05809164047241211
2081,320,0.3,0.16013050079345703
2082,320,0.5,0.2674241065979004
2083,320,0.7,0.39835596084594727
2084,320,0.9,0.48644089698791504
2085,320,1.0,0.49683380126953125
2086,330,0.05,0.03462505340576172
2087,330,0.1,0.06327247619628906
2088,330,0.3,0.17744755744934082
2089,330,0.5,0.28168201446533203
2090,330,0.7,0.3932037353515625
2091,330,0.9,0.5053048133850098
2092,330,1.0,0.5453755855560303
2093,340,0.05,0.03646111488342285
2094,340,0.1,0.06737709045410156
2095,340,0.3,0.19029021263122559
2096,340,0.5,0.30434560775756836
2097,340,0.7,0.44516968727111816
2098,340,0.9,0.5352842807769775
2099,340,1.0,0.5580670833587646
2100,350,0.05,0.03958392143249512
2101,350,0.1,0.07075881958007812
2102,350,0.3,0.19625329971313477
2103,350,0.5,0.3221323490142822
2104,350,0.7,0.4490044116973877
2105,350,0.9,0.5736649036407471
2106,350,1.0,0.5939152240753174
2107,360,0.05,0.04073476791381836
2108,360,0.1,0.07575678825378418
2109,360,0.3,0.20905399322509766
2110,360,0.5,0.34220242500305176
2111,360,0.7,0.48337316513061523
2112,360,0.9,0.650390625
2113,360,1.0,0.680260181427002
2114,370,0.05,0.04619407653808594
2115,370,0.1,0.0854644775390625
2116,370,0.3,0.22842979431152344
2117,370,0.5,0.37746381759643555
2118,370,0.7,0.5213987827301025
2119,370,0.9,0.6497678756713867
2120,370,1.0,0.7078824043273926
2121,380,0.05,0.045092105865478516
2122,380,0.1,0.07955598831176758
2123,380,0.3,0.22710561752319336
2124,380,0.5,0.3935878276824951
2125,380,0.7,0.5212008953094482
2126,380,0.9,0.6661710739135742
2127,380,1.0,0.7214570045471191
2128,390,0.05,0.045577049255371094
2129,390,0.1,0.08516645431518555
2130,390,0.3,0.23837614059448242
2131,390,0.5,0.41785120964050293
2132,390,0.7,0.5414636135101318
2133,390,0.9,0.7184593677520752
2134,390,1.0,0.7421319484710693
2135,400,0.05,0.047931671142578125
2136,400,0.1,0.08723163604736328
2137,400,0.3,0.2508869171142578
2138,400,0.5,0.4196305274963379
2139,400,0.7,0.5660936832427979
2140,400,0.9,0.7519869804382324
2141,400,1.0,0.8029215335845947
2142,410,0.05,0.053162574768066406
2143,410,0.1,0.09574604034423828
2144,410,0.3,0.2755239009857178
2145,410,0.5,0.46146225929260254
2146,410,0.7,0.6105921268463135
2147,410,0.9,0.7739467620849609
2148,410,1.0,0.8110923767089844
2149,420,0.05,0.054151296615600586
2150,420,0.1,0.10124802589416504
2151,420,0.3,0.3054318428039551
2152,420,0.5,0.5053560733795166
2153,420,0.7,0.633389949798584
2154,420,0.9,0.820338249206543
2155,420,1.0,0.9131655693054199
2156,430,0.05,0.055106401443481445
2157,430,0.1,0.1074984073638916
2158,430,0.3,0.3024318218231201
2159,430,0.5,0.520064115524292
2160,430,0.7,0.6918845176696777
2161,430,0.9,0.8646018505096436
2162,430,1.0,0.9060075283050537
2163,440,0.05,0.05883646011352539
2164,440,0.1,0.1109457015991211
2165,440,0.3,0.3069329261779785
2166,440,0.5,0.49842119216918945
2167,440,0.7,0.6843936443328857
2168,440,0.9,0.9245312213897705
2169,440,1.0,0.9648213386535645
2170,450,0.05,0.06282544136047363
2171,450,0.1,0.11676383018493652
2172,450,0.3,0.34679102897644043
2173,450,0.5,0.5512344837188721
2174,450,0.7,0.7342138290405273
2175,450,0.9,1.010286808013916
2176,450,1.0,1.0099284648895264
2177,460,0.05,0.06602978706359863
2178,460,0.1,0.12148141860961914
2179,460,0.3,0.3557851314544678
2180,460,0.5,0.5595393180847168
2181,460,0.7,0.7640194892883301
2182,460,0.9,0.9919612407684326
2183,460,1.0,1.0345134735107422
2184,470,0.05,0.0667264461517334
2185,470,0.1,0.1242988109588623
2186,470,0.3,0.3592550754547119
2187,470,0.5,0.5822851657867432
2188,470,0.7,0.8072733879089355
2189,470,0.9,1.0321245193481445
2190,470,1.0,1.0793492794036865
2191,480,0.05,0.0698995590209961
2192,480,0.1,0.13078570365905762
2193,480,0.3,0.6045455932617188
2194,480,0.5,0.6305105686187744
2195,480,0.7,0.8077409267425537
2196,480,0.9,1.0772700309753418
2197,480,1.0,1.1149137020111084
2198,490,0.05,0.0708003044128418
2199,490,0.1,0.13537836074829102
2200,490,0.3,0.3906586170196533
2201,490,0.5,0.6382074356079102
2202,490,0.7,0.8776507377624512
2203,490,0.9,1.102348804473877
2204,490,1.0,1.1589834690093994
2205,50,0.05,0.0019512176513671875
2206,50,0.1,0.0022535324096679688
2207,50,0.3,0.0047948360443115234
2208,50,0.5,0.007208585739135742
2209,50,0.7,0.01030278205871582
2210,50,0.9,0.013180017471313477
2211,50,1.0,0.01379847526550293
2212,60,0.05,0.002142667770385742
2213,60,0.1,0.0029773712158203125
2214,60,0.3,0.007413625717163086
2215,60,0.5,0.01189875602722168
2216,60,0.7,0.01413106918334961
2217,60,0.9,0.01827836036682129
2218,60,1.0,0.019522428512573242
2219,70,0.05,0.002614736557006836
2220,70,0.1,0.0040590763092041016
2221,70,0.3,0.009401559829711914
2222,70,0.5,0.014777660369873047
2223,70,0.7,0.019904613494873047
2224,70,0.9,0.024768829345703125
2225,70,1.0,0.02682971954345703
2226,80,0.05,0.0033469200134277344
2227,80,0.1,0.0052258968353271484
2228,80,0.3,0.011266708374023438
2229,80,0.5,0.0189669132232666
2230,80,0.7,0.02561664581298828
2231,80,0.9,0.03255724906921387
2232,80,1.0,0.03448486328125
2233,90,0.05,0.0035898685455322266
2234,90,0.1,0.006097078323364258
2235,90,0.3,0.014809131622314453
2236,90,0.5,0.024172067642211914
2237,90,0.7,0.03176736831665039
2238,90,0.9,0.04050636291503906
2239,90,1.0,0.04345369338989258
2240,100,0.05,0.004565000534057617
2241,100,0.1,0.007476329803466797
2242,100,0.3,0.01811075210571289
2243,100,0.5,0.030028581619262695
2244,100,0.7,0.03998446464538574
2245,100,0.9,0.05074667930603027
2246,100,1.0,0.05318188667297363
2247,110,0.05,0.005024433135986328
2248,110,0.1,0.009237527847290039
2249,110,0.3,0.023302316665649414
2250,110,0.5,0.035097599029541016
2251,110,0.7,0.04756927490234375
2252,110,0.9,0.06000208854675293
2253,110,1.0,0.0640869140625
2254,120,0.05,0.006131649017333984
2255,120,0.1,0.01025700569152832
2256,120,0.3,0.02503681182861328
2257,120,0.5,0.04059195518493652
2258,120,0.7,0.05549907684326172
2259,120,0.9,0.07106280326843262
2260,120,1.0,0.07604813575744629
2261,130,0.05,0.007009744644165039
2262,130,0.1,0.011544466018676758
2263,130,0.3,0.031447649002075195
2264,130,0.5,0.04758405685424805
2265,130,0.7,0.06717491149902344
2266,130,0.9,0.08301854133605957
2267,130,1.0,0.08962249755859375
2268,140,0.05,0.008376598358154297
2269,140,0.1,0.013608455657958984
2270,140,0.3,0.03407573699951172
2271,140,0.5,0.05492544174194336
2272,140,0.7,0.07592535018920898
2273,140,0.9,0.09895133972167969
2274,140,1.0,0.10092735290527344
2275,150,0.05,0.009204387664794922
2276,150,0.1,0.01557159423828125
2277,150,0.3,0.04006052017211914
2278,150,0.5,0.06346368789672852
2279,150,0.7,0.08572077751159668
2280,150,0.9,0.1130070686340332
2281,150,1.0,0.11687946319580078
2282,160,0.05,0.009711265563964844
2283,160,0.1,0.016752958297729492
2284,160,0.3,0.043801069259643555
2285,160,0.5,0.07263660430908203
2286,160,0.7,0.10011816024780273
2287,160,0.9,0.12525582313537598
2288,160,1.0,0.1317427158355713
2289,170,0.05,0.011028289794921875
2290,170,0.1,0.01915454864501953
2291,170,0.3,0.04982733726501465
2292,170,0.5,0.08208489418029785
