,N,C,time
1317,780,5,0.030175447463989258
1318,780,7,0.03955340385437012
1319,780,9,0.0480501651763916
1320,790,1,0.02197122573852539
1321,790,3,0.023958206176757812
1322,790,5,0.030890464782714844
1323,790,7,0.04001426696777344
1324,790,9,0.048465728759765625
1325,800,1,0.02190089225769043
1326,800,3,0.024209022521972656
1327,800,5,0.03145480155944824
1328,800,7,0.04091620445251465
1329,800,9,0.04933285713195801
1330,810,1,0.02209758758544922
1331,810,3,0.024575471878051758
1332,810,5,0.03152871131896973
1333,810,7,0.040984153747558594
1334,810,9,0.049187660217285156
1335,820,1,0.02232813835144043
1336,820,3,0.02461838722229004
1337,820,5,0.03188180923461914
1338,820,7,0.04185605049133301
1339,820,9,0.050423622131347656
1340,830,1,0.02286672592163086
1341,830,3,0.025285720825195312
1342,830,5,0.03241872787475586
1343,830,7,0.04245185852050781
1344,830,9,0.05111265182495117
1345,840,1,0.02295994758605957
1346,840,3,0.025674104690551758
1347,840,5,0.03276777267456055
1348,840,7,0.043218374252319336
1349,840,9,0.052727699279785156
1350,850,1,0.023425817489624023
1351,850,3,0.026015281677246094
1352,850,5,0.0331265926361084
1353,850,7,0.043558359146118164
1354,850,9,0.05243539810180664
1355,860,1,0.023906469345092773
1356,860,3,0.026219606399536133
1357,860,5,0.033849239349365234
1358,860,7,0.04417753219604492
1359,860,9,0.05328869819641113
1360,870,1,0.023981332778930664
1361,870,3,0.02668929100036621
1362,870,5,0.03420686721801758
1363,870,7,0.04396390914916992
1364,870,9,0.0535433292388916
1365,880,1,0.02426457405090332
1366,880,3,0.026526689529418945
1367,880,5,0.03439474105834961
1368,880,7,0.04493355751037598
1369,880,9,0.05442309379577637
1370,890,1,0.02448582649230957
1371,890,3,0.026932716369628906
1372,890,5,0.034902334213256836
1373,890,7,0.045682668685913086
1374,890,9,0.055402517318725586
1375,900,1,0.024906158447265625
1376,900,3,0.027389049530029297
1377,900,5,0.03593921661376953
1378,900,7,0.04649686813354492
1379,900,9,0.05598855018615723
1380,910,1,0.025168418884277344
1381,910,3,0.027721405029296875
1382,910,5,0.035955190658569336
1383,910,7,0.04710960388183594
1384,910,9,0.056481361389160156
1385,920,1,0.025519371032714844
1386,920,3,0.028232812881469727
1387,920,5,0.036322832107543945
1388,920,7,0.04719352722167969
1389,920,9,0.056077003479003906
1390,930,1,0.025426626205444336
1391,930,3,0.028089523315429688
1392,930,5,0.03642892837524414
1393,930,7,0.04763388633728027
1394,930,9,0.057982444763183594
1395,940,1,0.02605748176574707
1396,940,3,0.028460264205932617
1397,940,5,0.03724789619445801
1398,940,7,0.0481109619140625
1399,940,9,0.05797123908996582
1400,950,1,0.026177644729614258
1401,950,3,0.02909541130065918
1402,950,5,0.03776121139526367
1403,950,7,0.048970699310302734
1404,950,9,0.05890965461730957
1405,960,1,0.02637958526611328
1406,960,3,0.02917623519897461
1407,960,5,0.038210391998291016
1408,960,7,0.04991459846496582
1409,960,9,0.059227943420410156
1410,970,1,0.02675795555114746
1411,970,3,0.029895305633544922
1412,970,5,0.03838300704956055
1413,970,7,0.050031185150146484
1414,970,9,0.059603214263916016
1415,980,1,0.026592016220092773
1416,980,3,0.02965569496154785
1417,980,5,0.03848576545715332
1418,980,7,0.05014514923095703
1419,980,9,0.060636281967163086
1420,990,1,0.027227163314819336
1421,990,3,0.03045797348022461
1422,990,5,0.03880929946899414
1423,990,7,0.05111384391784668
1424,990,9,0.06153368949890137
1425,50,1,0.0018100738525390625
1426,50,3,0.0017130374908447266
1427,50,5,0.002069234848022461
1428,50,7,0.0025177001953125
1429,50,9,0.0029947757720947266
1430,60,1,0.0018367767333984375
1431,60,3,0.0019698143005371094
1432,60,5,0.0024504661560058594
1433,60,7,0.0030274391174316406
1434,60,9,0.0034332275390625
1435,70,1,0.0021593570709228516
1436,70,3,0.0023119449615478516
1437,70,5,0.002822399139404297
1438,70,7,0.0035703182220458984
1439,70,9,0.003960609436035156
1440,80,1,0.002398252487182617
1441,80,3,0.002604961395263672
1442,80,5,0.0032303333282470703
1443,80,7,0.003940582275390625
1444,80,9,0.004697084426879883
1445,90,1,0.002683877944946289
1446,90,3,0.002949237823486328
1447,90,5,0.0036249160766601562
1448,90,7,0.0046656131744384766
1449,90,9,0.005176067352294922
1450,100,1,0.003072977066040039
1451,100,3,0.0032591819763183594
1452,100,5,0.0039937496185302734
1453,100,7,0.005101442337036133
1454,100,9,0.005765676498413086
1455,110,1,0.0031931400299072266
1456,110,3,0.003537416458129883
1457,110,5,0.004315376281738281
1458,110,7,0.005625724792480469
1459,110,9,0.006274223327636719
1460,120,1,0.003400564193725586
1461,120,3,0.003789186477661133
1462,120,5,0.0046389102935791016
1463,120,7,0.006105184555053711
1464,120,9,0.006831645965576172
1465,130,1,0.0037338733673095703
1466,130,3,0.004046201705932617
1467,130,5,0.005064487457275391
1468,130,7,0.006580829620361328
1469,130,9,0.007281064987182617
1470,140,1,0.003953695297241211
1471,140,3,0.004344463348388672
1472,140,5,0.005356550216674805
1473,140,7,0.007105588912963867
1474,140,9,0.0079498291015625
1475,150,1,0.00424504280090332
1476,150,3,0.004553556442260742
1477,150,5,0.005702495574951172
1478,150,7,0.007598400115966797
1479,150,9,0.008482694625854492
1480,160,1,0.0045146942138671875
1481,160,3,0.004852771759033203
1482,160,5,0.006148099899291992
1483,160,7,0.00811624526977539
1484,160,9,0.009017229080200195
1485,170,1,0.004807472229003906
1486,170,3,0.005102872848510742
1487,170,5,0.006621599197387695
1488,170,7,0.00855565071105957
1489,170,9,0.009657859802246094
1490,180,1,0.005148410797119141
1491,180,3,0.005415201187133789
1492,180,5,0.006886482238769531
1493,180,7,0.00901937484741211
1494,180,9,0.010040998458862305
1495,190,1,0.005399942398071289
1496,190,3,0.005719661712646484
1497,190,5,0.0073015689849853516
1498,190,7,0.009491920471191406
1499,190,9,0.010637521743774414
1500,200,1,0.0055904388427734375
1501,200,3,0.0060231685638427734
1502,200,5,0.0076677799224853516
1503,200,7,0.00989985466003418
1504,200,9,0.011287450790405273
1505,210,1,0.005876302719116211
1506,210,3,0.0063610076904296875
1507,210,5,0.008049964904785156
1508,210,7,0.01036381721496582
1509,210,9,0.011942625045776367
1510,220,1,0.006241321563720703
1511,220,3,0.006585121154785156
1512,220,5,0.008380413055419922
1513,220,7,0.010856151580810547
1514,220,9,0.012637138366699219
1515,230,1,0.006491422653198242
1516,230,3,0.0069217681884765625
1517,230,5,0.008737564086914062
1518,230,7,0.011434078216552734
1519,230,9,0.01318812370300293
1520,240,1,0.006733894348144531
1521,240,3,0.00722503662109375
1522,240,5,0.009158849716186523
1523,240,7,0.011598348617553711
1524,240,9,0.013430356979370117
1525,250,1,0.006886720657348633
1526,250,3,0.00736689567565918
1527,250,5,0.009354114532470703
1528,250,7,0.01217198371887207
1529,250,9,0.01421976089477539
1530,260,1,0.0071065425872802734
1531,260,3,0.007754802703857422
1532,260,5,0.009699583053588867
1533,260,7,0.012661457061767578
1534,260,9,0.015012741088867188
1535,270,1,0.007432460784912109
1536,270,3,0.008012771606445312
1537,270,5,0.010123252868652344
1538,270,7,0.013136148452758789
1539,270,9,0.015375375747680664
1540,280,1,0.007673740386962891
1541,280,3,0.008313894271850586
1542,280,5,0.010486602783203125
1543,280,7,0.013656854629516602
1544,280,9,0.01611471176147461
1545,290,1,0.00787353515625
1546,290,3,0.008612394332885742
1547,290,5,0.01098942756652832
1548,290,7,0.014013290405273438
1549,290,9,0.01676201820373535
1550,300,1,0.008115768432617188
1551,300,3,0.00890970230102539
1552,300,5,0.011390209197998047
1553,300,7,0.014676570892333984
1554,300,9,0.01728510856628418
1555,310,1,0.008406400680541992
1556,310,3,0.009220600128173828
1557,310,5,0.011729717254638672
1558,310,7,0.015371084213256836
1559,310,9,0.01763176918029785
1560,320,1,0.008692264556884766
1561,320,3,0.009458303451538086
1562,320,5,0.011944293975830078
1563,320,7,0.015537023544311523
1564,320,9,0.018133878707885742
1565,330,1,0.009029388427734375
1566,330,3,0.010082721710205078
1567,330,5,0.012782096862792969
1568,330,7,0.016301393508911133
1569,330,9,0.01892399787902832
1570,340,1,0.009268760681152344
1571,340,3,0.010097503662109375
1572,340,5,0.012883663177490234
1573,340,7,0.016724824905395508
1574,340,9,0.019543170928955078
1575,350,1,0.009578704833984375
1576,350,3,0.010364294052124023
1577,350,5,0.013433218002319336
1578,350,7,0.017391443252563477
1579,350,9,0.02017807960510254
1580,360,1,0.009786367416381836
1581,360,3,0.010801553726196289
1582,360,5,0.01381063461303711
1583,360,7,0.018065452575683594
1584,360,9,0.02081441879272461
1585,370,1,0.010086774826049805
1586,370,3,0.011046886444091797
1587,370,5,0.014301538467407227
1588,370,7,0.018460988998413086
1589,370,9,0.0216219425201416
1590,380,1,0.01044774055480957
1591,380,3,0.011329889297485352
1592,380,5,0.0147857666015625
1593,380,7,0.018950939178466797
1594,380,9,0.022116899490356445
1595,390,1,0.010859489440917969
1596,390,3,0.011681556701660156
1597,390,5,0.01520228385925293
1598,390,7,0.01989126205444336
1599,390,9,0.02284550666809082
1600,400,1,0.010977029800415039
1601,400,3,0.011757373809814453
1602,400,5,0.015321731567382812
1603,400,7,0.01963186264038086
1604,400,9,0.02334117889404297
1605,410,1,0.011308431625366211
1606,410,3,0.012096166610717773
1607,410,5,0.01590752601623535
1608,410,7,0.02028369903564453
1609,410,9,0.024094343185424805
1610,420,1,0.011685371398925781
1611,420,3,0.012505769729614258
1612,420,5,0.016248226165771484
1613,420,7,0.020882129669189453
1614,420,9,0.0246126651763916
1615,430,1,0.011869192123413086
1616,430,3,0.012780427932739258
1617,430,5,0.016619205474853516
1618,430,7,0.021343708038330078
1619,430,9,0.02567124366760254
1620,440,1,0.01221609115600586
1621,440,3,0.013119220733642578
1622,440,5,0.017081260681152344
1623,440,7,0.021748781204223633
1624,440,9,0.026154518127441406
1625,450,1,0.012390851974487305
1626,450,3,0.01357579231262207
1627,450,5,0.017595767974853516
1628,450,7,0.02255535125732422
1629,450,9,0.02701711654663086
1630,460,1,0.012685298919677734
1631,460,3,0.013739347457885742
1632,460,5,0.017695188522338867
1633,460,7,0.023102283477783203
1634,460,9,0.027277708053588867
1635,470,1,0.013011932373046875
1636,470,3,0.014077425003051758
1637,470,5,0.01816391944885254
1638,470,7,0.023856163024902344
1639,470,9,0.02827763557434082
1640,480,1,0.013234138488769531
1641,480,3,0.014472246170043945
1642,480,5,0.018696308135986328
1643,480,7,0.024186134338378906
1644,480,9,0.02864694595336914
1645,490,1,0.013463020324707031
1646,490,3,0.014618396759033203
1647,490,5,0.01886439323425293
1648,490,7,0.024835824966430664
1649,490,9,0.029496192932128906
1650,500,1,0.013776540756225586
1651,500,3,0.015016555786132812
1652,500,5,0.019568920135498047
1653,500,7,0.025360584259033203
1654,500,9,0.029798030853271484
1655,510,1,0.013875961303710938
1656,510,3,0.015185117721557617
1657,510,5,0.019610881805419922
1658,510,7,0.02598261833190918
1659,510,9,0.030020713806152344
1660,520,1,0.014173746109008789
1661,520,3,0.015540599822998047
1662,520,5,0.021279096603393555
1663,520,7,0.027539730072021484
1664,520,9,0.03180742263793945
1665,530,1,0.01457977294921875
1666,530,3,0.016001462936401367
1667,530,5,0.020840883255004883
1668,530,7,0.028605222702026367
1669,530,9,0.03209066390991211
1670,540,1,0.014708995819091797
1671,540,3,0.016118526458740234
1672,540,5,0.020403385162353516
1673,540,7,0.028176307678222656
1674,540,9,0.032465219497680664
1675,550,1,0.015169382095336914
1676,550,3,0.0164334774017334
1677,550,5,0.021385669708251953
1678,550,7,0.03127336502075195
1679,550,9,0.03296494483947754
1680,560,1,0.015231609344482422
1681,560,3,0.016519546508789062
1682,560,5,0.021413087844848633
1683,560,7,0.028005599975585938
1684,560,9,0.033632755279541016
1685,570,1,0.01545572280883789
1686,570,3,0.01700568199157715
1687,570,5,0.022119998931884766
1688,570,7,0.02840590476989746
1689,570,9,0.034304141998291016
1690,580,1,0.015738964080810547
1691,580,3,0.017217397689819336
1692,580,5,0.02220773696899414
1693,580,7,0.029092073440551758
1694,580,9,0.034700632095336914
1695,590,1,0.01600790023803711
1696,590,3,0.017798662185668945
1697,590,5,0.02279806137084961
1698,590,7,0.02898263931274414
1699,590,9,0.035486698150634766
1700,600,1,0.016149282455444336
1701,600,3,0.018008708953857422
1702,600,5,0.023131847381591797
1703,600,7,0.03023695945739746
1704,600,9,0.036118507385253906
1705,610,1,0.016628026962280273
1706,610,3,0.018221616744995117
1707,610,5,0.023593425750732422
1708,610,7,0.030605792999267578
1709,610,9,0.036640167236328125
1710,620,1,0.01684117317199707
1711,620,3,0.018538713455200195
1712,620,5,0.023795366287231445
1713,620,7,0.03118896484375
1714,620,9,0.03756570816040039
1715,630,1,0.017269134521484375
1716,630,3,0.0189211368560791
1717,630,5,0.02432870864868164
1718,630,7,0.03177499771118164
1719,630,9,0.03861570358276367
1720,640,1,0.017365217208862305
1721,640,3,0.018957853317260742
1722,640,5,0.02439570426940918
1723,640,7,0.03220009803771973
1724,640,9,0.038838863372802734
1725,650,1,0.017678260803222656
1726,650,3,0.019455432891845703
1727,650,5,0.025328397750854492
1728,650,7,0.03265690803527832
1729,650,9,0.03926968574523926
1730,660,1,0.018001317977905273
1731,660,3,0.019591808319091797
1732,660,5,0.025455951690673828
1733,660,7,0.03296256065368652
1734,660,9,0.040138959884643555
1735,670,1,0.018345355987548828
1736,670,3,0.019773006439208984
1737,670,5,0.02580094337463379
1738,670,7,0.03345632553100586
1739,670,9,0.04088592529296875
1740,680,1,0.01836562156677246
1741,680,3,0.02064657211303711
1742,680,5,0.026242494583129883
1743,680,7,0.034661054611206055
1744,680,9,0.04140949249267578
1745,690,1,0.01870274543762207
1746,690,3,0.021159887313842773
1747,690,5,0.026703357696533203
1748,690,7,0.034741878509521484
1749,690,9,0.042196035385131836
1750,700,1,0.019108057022094727
1751,700,3,0.021145105361938477
1752,700,5,0.027161836624145508
1753,700,7,0.03564786911010742
1754,700,9,0.04274177551269531
1755,710,1,0.019338130950927734
1756,710,3,0.021276235580444336
1757,710,5,0.027308940887451172
1758,710,7,0.035567522048950195
1759,710,9,0.04323887825012207
1760,720,1,0.01966714859008789
1761,720,3,0.021724700927734375
1762,720,5,0.02831435203552246
1763,720,7,0.03653454780578613
1764,720,9,0.04369497299194336
1765,730,1,0.019950151443481445
1766,730,3,0.021940231323242188
1767,730,5,0.028389692306518555
1768,730,7,0.036690473556518555
1769,730,9,0.04450416564941406
1770,740,1,0.020155668258666992
1771,740,3,0.02213263511657715
1772,740,5,0.02894282341003418
1773,740,7,0.037737369537353516
1774,740,9,0.045787811279296875
1775,750,1,0.02067279815673828
1776,750,3,0.023170948028564453
1777,750,5,0.02855825424194336
1778,750,7,0.038355112075805664
1779,750,9,0.04558706283569336
1780,760,1,0.020842552185058594
1781,760,3,0.022623062133789062
1782,760,5,0.029184341430664062
1783,760,7,0.0386500358581543
1784,760,9,0.045963287353515625
1785,770,1,0.02119588851928711
1786,770,3,0.02321481704711914
1787,770,5,0.030251264572143555
1788,770,7,0.03903508186340332
1789,770,9,0.3556640148162842
1790,780,1,0.021481990814208984
1791,780,3,0.023471355438232422
1792,780,5,0.030193090438842773
1793,780,7,0.03901314735412598
1794,780,9,0.04773283004760742
1795,790,1,0.021869421005249023
1796,790,3,0.024182796478271484
1797,790,5,0.030450820922851562
1798,790,7,0.04008626937866211
1799,790,9,0.048505306243896484
1800,800,1,0.021718740463256836
1801,800,3,0.02405571937561035
1802,800,5,0.03280162811279297
1803,800,7,0.04066300392150879
1804,800,9,0.04858541488647461
1805,810,1,0.022128820419311523
1806,810,3,0.024399757385253906
1807,810,5,0.03155994415283203
1808,810,7,0.04126119613647461
1809,810,9,0.0497584342956543
1810,820,1,0.022497177124023438
1811,820,3,0.024830341339111328
1812,820,5,0.031938791275024414
1813,820,7,0.04185914993286133
1814,820,9,0.04990053176879883
1815,830,1,0.022696256637573242
1816,830,3,0.02511310577392578
1817,830,5,0.0321657657623291
1818,830,7,0.04193902015686035
1819,830,9,0.05055379867553711
1820,840,1,0.02308177947998047
1821,840,3,0.025738954544067383
1822,840,5,0.03274106979370117
1823,840,7,0.04244518280029297
1824,840,9,0.051383256912231445
1825,850,1,0.023360490798950195
1826,850,3,0.025844812393188477
1827,850,5,0.03321242332458496
1828,850,7,0.04337811470031738
1829,850,9,0.05251336097717285
1830,860,1,0.02358222007751465
1831,860,3,0.025864839553833008
1832,860,5,0.03359532356262207
1833,860,7,0.04371309280395508
1834,860,9,0.052750587463378906
1835,870,1,0.023894071578979492
1836,870,3,0.026619434356689453
1837,870,5,0.03409147262573242
1838,870,7,0.04435300827026367
1839,870,9,0.053312063217163086
1840,880,1,0.024105072021484375
1841,880,3,0.026836395263671875
1842,880,5,0.03477644920349121
1843,880,7,0.04528689384460449
1844,880,9,0.05431485176086426
1845,890,1,0.02433919906616211
1846,890,3,0.02670454978942871
1847,890,5,0.0341033935546875
1848,890,7,0.04555034637451172
1849,890,9,0.05494046211242676
1850,900,1,0.024644851684570312
1851,900,3,0.027119874954223633
1852,900,5,0.035247802734375
1853,900,7,0.045836448669433594
1854,900,9,0.05683183670043945
1855,910,1,0.024944067001342773
1856,910,3,0.027719497680664062
1857,910,5,0.03548455238342285
1858,910,7,0.046163082122802734
1859,910,9,0.055898427963256836
1860,920,1,0.02518010139465332
1861,920,3,0.027912616729736328
1862,920,5,0.03610086441040039
1863,920,7,0.047734975814819336
1864,920,9,0.056946516036987305
1865,930,1,0.02545309066772461
1866,930,3,0.028009653091430664
1867,930,5,0.03635287284851074
1868,930,7,0.04769396781921387
1869,930,9,0.0576627254486084
1870,940,1,0.025910615921020508
1871,940,3,0.028509140014648438
1872,940,5,0.036553144454956055
1873,940,7,0.04709124565124512
1874,940,9,0.058125972747802734
1875,950,1,0.026081323623657227
1876,950,3,0.028647899627685547
1877,950,5,0.03706645965576172
1878,950,7,0.048204898834228516
1879,950,9,0.05905413627624512
1880,960,1,0.026127099990844727
1881,960,3,0.02912425994873047
1882,960,5,0.03784370422363281
1883,960,7,0.0481107234954834
1884,960,9,0.058286428451538086
1885,970,1,0.026718854904174805
1886,970,3,0.029256582260131836
1887,970,5,0.03815126419067383
1888,970,7,0.050496816635131836
1889,970,9,0.0604243278503418
1890,980,1,0.027049541473388672
1891,980,3,0.02974247932434082
1892,980,5,0.038416385650634766
1893,980,7,0.050351858139038086
1894,980,9,0.060813188552856445
1895,990,1,0.027123212814331055
1896,990,3,0.030173301696777344
1897,990,5,0.03918123245239258
1898,990,7,0.05039238929748535
1899,990,9,0.06045222282409668
1900,50,1,0.001817464828491211
1901,50,3,0.001711130142211914
1902,50,5,0.002104520797729492
1903,50,7,0.0025043487548828125
1904,50,9,0.002950906753540039
1905,60,1,0.0018341541290283203
1906,60,3,0.0019643306732177734
1907,60,5,0.0024230480194091797
1908,60,7,0.0030286312103271484
1909,60,9,0.0033936500549316406
1910,70,1,0.0021440982818603516
1911,70,3,0.0022842884063720703
1912,70,5,0.002803802490234375
1913,70,7,0.0035429000854492188
1914,70,9,0.0039212703704833984
1915,80,1,0.0023882389068603516
1916,80,3,0.002640247344970703
1917,80,5,0.0031774044036865234
1918,80,7,0.003869295120239258
1919,80,9,0.0045926570892333984
1920,90,1,0.0026373863220214844
1921,90,3,0.002928495407104492
1922,90,5,0.003545045852661133
1923,90,7,0.0044841766357421875
1924,90,9,0.005054950714111328
1925,100,1,0.0029349327087402344
1926,100,3,0.0032072067260742188
1927,100,5,0.003965139389038086
1928,100,7,0.00501251220703125
1929,100,9,0.005630970001220703
1930,110,1,0.0031347274780273438
1931,110,3,0.003488302230834961
1932,110,5,0.004266023635864258
1933,110,7,0.005553007125854492
1934,110,9,0.006228923797607422
1935,120,1,0.003454923629760742
1936,120,3,0.0037686824798583984
1937,120,5,0.004693508148193359
1938,120,7,0.006064653396606445
1939,120,9,0.0067026615142822266
1940,130,1,0.003726959228515625
1941,130,3,0.004043102264404297
1942,130,5,0.004975557327270508
1943,130,7,0.0064847469329833984
1944,130,9,0.007273674011230469
1945,140,1,0.003908872604370117
1946,140,3,0.004530429840087891
1947,140,5,0.005330085754394531
1948,140,7,0.007066488265991211
1949,140,9,0.007776498794555664
1950,150,1,0.0041882991790771484
1951,150,3,0.004544258117675781
1952,150,5,0.005635738372802734
1953,150,7,0.007476806640625
1954,150,9,0.008370399475097656
1955,160,1,0.004467010498046875
1956,160,3,0.004762172698974609
1957,160,5,0.006146907806396484
1958,160,7,0.008061885833740234
1959,160,9,0.008867263793945312
1960,170,1,0.0048258304595947266
1961,170,3,0.005078554153442383
1962,170,5,0.006505727767944336
1963,170,7,0.008498191833496094
1964,170,9,0.009541511535644531
1965,180,1,0.005052804946899414
1966,180,3,0.005379915237426758
1967,180,5,0.006846189498901367
1968,180,7,0.009814977645874023
1969,180,9,0.010560035705566406
1970,190,1,0.005324840545654297
1971,190,3,0.005671501159667969
1972,190,5,0.0072786808013916016
1973,190,7,0.009319305419921875
1974,190,9,0.010523557662963867
1975,200,1,0.005522727966308594
1976,200,3,0.005991220474243164
1977,200,5,0.007681131362915039
1978,200,7,0.009846687316894531
1979,200,9,0.011343002319335938
1980,210,1,0.005925655364990234
1981,210,3,0.00628972053527832
1982,210,5,0.007932901382446289
1983,210,7,0.010290384292602539
1984,210,9,0.011792898178100586
1985,220,1,0.006152153015136719
1986,220,3,0.00652623176574707
1987,220,5,0.008394241333007812
1988,220,7,0.010802984237670898
1989,220,9,0.012721061706542969
1990,230,1,0.006396293640136719
1991,230,3,0.0069217681884765625
1992,230,5,0.008757352828979492
1993,230,7,0.011167526245117188
1994,230,9,0.012893915176391602
1995,240,1,0.006694793701171875
1996,240,3,0.007117033004760742
1997,240,5,0.009088277816772461
1998,240,7,0.011574745178222656
1999,240,9,0.013608932495117188
2000,250,1,0.006894588470458984
2001,250,3,0.007401704788208008
2002,250,5,0.00940084457397461
2003,250,7,0.01203775405883789
2004,250,9,0.014154911041259766
2005,260,1,0.0072803497314453125
2006,260,3,0.0077435970306396484
2007,260,5,0.009734869003295898
2008,260,7,0.012907028198242188
2009,260,9,0.01498103141784668
2010,270,1,0.0074024200439453125
2011,270,3,0.008059263229370117
2012,270,5,0.010146617889404297
2013,270,7,0.013237714767456055
2014,270,9,0.015623807907104492
2015,280,1,0.00770878791809082
2016,280,3,0.008412361145019531
2017,280,5,0.010596513748168945
2018,280,7,0.01370382308959961
2019,280,9,0.0160677433013916
2020,290,1,0.007961511611938477
2021,290,3,0.008668184280395508
2022,290,5,0.011071443557739258
2023,290,7,0.014139175415039062
2024,290,9,0.016922712326049805
2025,300,1,0.00820469856262207
2026,300,3,0.008969545364379883
2027,300,5,0.011363744735717773
2028,300,7,0.014720439910888672
2029,300,9,0.017271041870117188
2030,310,1,0.008477926254272461
2031,310,3,0.009185075759887695
2032,310,5,0.01180267333984375
2033,310,7,0.015147209167480469
2034,310,9,0.01775193214416504
2035,320,1,0.008667230606079102
2036,320,3,0.009489774703979492
2037,320,5,0.01202249526977539
2038,320,7,0.015561342239379883
2039,320,9,0.017833709716796875
2040,330,1,0.009100675582885742
2041,330,3,0.009725093841552734
2042,330,5,0.012505531311035156
2043,330,7,0.016034841537475586
2044,330,9,0.018932819366455078
2045,340,1,0.00927281379699707
2046,340,3,0.010032415390014648
2047,340,5,0.012938499450683594
2048,340,7,0.016683340072631836
2049,340,9,0.02002573013305664
2050,350,1,0.009541511535644531
2051,350,3,0.010538578033447266
2052,350,5,0.013895988464355469
2053,350,7,0.017418622970581055
2054,350,9,0.020658493041992188
2055,360,1,0.00995182991027832
2056,360,3,0.010704755783081055
2057,360,5,0.01376962661743164
2058,360,7,0.017818927764892578
2059,360,9,0.020642995834350586
2060,370,1,0.009984254837036133
2061,370,3,0.011040449142456055
2062,370,5,0.014267921447753906
2063,370,7,0.01854419708251953
2064,370,9,0.021264076232910156
2065,380,1,0.010546207427978516
2066,380,3,0.011211633682250977
2067,380,5,0.014644861221313477
2068,380,7,0.018895864486694336
2069,380,9,0.02239513397216797
2070,390,1,0.010876655578613281
2071,390,3,0.01182103157043457
2072,390,5,0.015775203704833984
2073,390,7,0.019745588302612305
2074,390,9,0.022810935974121094
2075,400,1,0.011101245880126953
2076,400,3,0.01192021369934082
2077,400,5,0.015432357788085938
2078,400,7,0.019930124282836914
2079,400,9,0.023418426513671875
2080,410,1,0.01143193244934082
2081,410,3,0.01230168342590332
2082,410,5,0.01589512825012207
2083,410,7,0.020529747009277344
2084,410,9,0.024233341217041016
2085,420,1,0.011642932891845703
2086,420,3,0.01259303092956543
2087,420,5,0.016236305236816406
2088,420,7,0.020908117294311523
2089,420,9,0.02450728416442871
2090,430,1,0.011821269989013672
2091,430,3,0.01266026496887207
2092,430,5,0.016616344451904297
2093,430,7,0.02164936065673828
2094,430,9,0.025814056396484375
2095,440,1,0.012155771255493164
2096,440,3,0.013115167617797852
2097,440,5,0.01689291000366211
2098,440,7,0.02218174934387207
2099,440,9,0.026279449462890625
2100,450,1,0.012405157089233398
2101,450,3,0.01335763931274414
2102,450,5,0.0172882080078125
2103,450,7,0.022492408752441406
2104,450,9,0.026681184768676758
2105,460,1,0.012810945510864258
2106,460,3,0.013824701309204102
2107,460,5,0.01781606674194336
2108,460,7,0.023591041564941406
2109,460,9,0.027637958526611328
2110,470,1,0.013276815414428711
2111,470,3,0.014556407928466797
2112,470,5,0.01867222785949707
2113,470,7,0.023595571517944336
2114,470,9,0.02797842025756836
2115,480,1,0.013238668441772461
2116,480,3,0.014351606369018555
2117,480,5,0.01847243309020996
2118,480,7,0.0241854190826416
2119,480,9,0.028988122940063477
2120,490,1,0.013447046279907227
2121,490,3,0.014712810516357422
2122,490,5,0.018874645233154297
2123,490,7,0.024521827697753906
2124,490,9,0.029737234115600586
2125,500,1,0.013698339462280273
2126,500,3,0.015051126480102539
2127,500,5,0.01935267448425293
2128,500,7,0.025561094284057617
2129,500,9,0.030012845993041992
2130,510,1,0.013906240463256836
2131,510,3,0.015209674835205078
2132,510,5,0.019397497177124023
2133,510,7,0.02594161033630371
2134,510,9,0.030695438385009766
2135,520,1,0.014092206954956055
2136,520,3,0.015566110610961914
2137,520,5,0.01990222930908203
2138,520,7,0.026354551315307617
2139,520,9,0.03135323524475098
2140,530,1,0.014414787292480469
2141,530,3,0.015799283981323242
2142,530,5,0.020284175872802734
2143,530,7,0.02679729461669922
2144,530,9,0.031653642654418945
2145,540,1,0.014643192291259766
2146,540,3,0.016035795211791992
2147,540,5,0.020929336547851562
2148,540,7,0.02724003791809082
2149,540,9,0.03183746337890625
2150,550,1,0.014901876449584961
2151,550,3,0.016367673873901367
2152,550,5,0.021158456802368164
2153,550,7,0.027422666549682617
2154,550,9,0.03278923034667969
2155,560,1,0.015302419662475586
2156,560,3,0.016759157180786133
2157,560,5,0.022138118743896484
2158,560,7,0.027910232543945312
2159,560,9,0.03342628479003906
2160,570,1,0.0157625675201416
2161,570,3,0.017843008041381836
2162,570,5,0.021956920623779297
2163,570,7,0.02834486961364746
2164,570,9,0.03417348861694336
2165,580,1,0.015813589096069336
2166,580,3,0.017365694046020508
2167,580,5,0.022408008575439453
2168,580,7,0.02900552749633789
2169,580,9,0.035083770751953125
2170,590,1,0.01611328125
2171,590,3,0.017904281616210938
2172,590,5,0.022930622100830078
2173,590,7,0.029619693756103516
2174,590,9,0.035625457763671875
2175,600,1,0.016165494918823242
2176,600,3,0.017867565155029297
2177,600,5,0.023207902908325195
2178,600,7,0.030229806900024414
2179,600,9,0.036806344985961914
2180,610,1,0.016709327697753906
2181,610,3,0.01831793785095215
2182,610,5,0.023369312286376953
2183,610,7,0.03074193000793457
2184,610,9,0.03646707534790039
2185,620,1,0.01676654815673828
2186,620,3,0.018469810485839844
2187,620,5,0.023868083953857422
