,filename,nodes,n,c,time
180,gnp_uniform_mpg_25_7_0.edgelist.gz,25,25,7,0.025930980016710237
181,gnp_uniform_mpg_25_7_1.edgelist.gz,25,25,7,0.021949624991975725
182,gnp_uniform_mpg_25_7_2.edgelist.gz,25,25,7,0.7132032140216324
183,gnp_uniform_mpg_25_7_3.edgelist.gz,25,25,7,0.0228326240030583
184,gnp_uniform_mpg_25_7_4.edgelist.gz,25,25,7,0.025212595995981246
185,gnp_uniform_mpg_25_7_5.edgelist.gz,25,25,7,0.020067200995981693
186,gnp_uniform_mpg_25_7_6.edgelist.gz,25,25,7,0.6351267200079747
187,gnp_uniform_mpg_25_7_7.edgelist.gz,25,25,7,0.020743261004099622
188,gnp_uniform_mpg_25_7_8.edgelist.gz,25,25,7,0.023199917981401086
189,gnp_uniform_mpg_25_7_9.edgelist.gz,25,25,7,0.7822577200131491
190,gnp_uniform_mpg_25_9_0.edgelist.gz,25,25,9,0.02862656200886704
191,gnp_uniform_mpg_25_9_1.edgelist.gz,25,25,9,1.1253841019934043
192,gnp_uniform_mpg_25_9_2.edgelist.gz,25,25,9,0.028693749976810068
193,gnp_uniform_mpg_25_9_3.edgelist.gz,25,25,9,0.02813585998956114
194,gnp_uniform_mpg_25_9_4.edgelist.gz,25,25,9,0.029166783002438024
195,gnp_uniform_mpg_25_9_5.edgelist.gz,25,25,9,1.2770860540040303
196,gnp_uniform_mpg_25_9_6.edgelist.gz,25,25,9,0.028020622004987672
197,gnp_uniform_mpg_25_9_7.edgelist.gz,25,25,9,0.027211515000090003
198,gnp_uniform_mpg_25_9_8.edgelist.gz,25,25,9,0.3156116889731493
199,gnp_uniform_mpg_25_9_9.edgelist.gz,25,25,9,0.02832345201750286
200,gnp_uniform_mpg_36_1_0.edgelist.gz,36,36,1,0.10215598999639042
201,gnp_uniform_mpg_36_1_1.edgelist.gz,36,36,1,0.12559350600349717
202,gnp_uniform_mpg_36_1_2.edgelist.gz,36,36,1,0.0851855369983241
203,gnp_uniform_mpg_36_1_3.edgelist.gz,36,36,1,0.055809511977713555
204,gnp_uniform_mpg_36_1_4.edgelist.gz,36,36,1,0.0286936100164894
205,gnp_uniform_mpg_36_1_5.edgelist.gz,36,36,1,0.0749474779877346
206,gnp_uniform_mpg_36_1_6.edgelist.gz,36,36,1,0.05914427901734598
207,gnp_uniform_mpg_36_1_7.edgelist.gz,36,36,1,0.08613774998229928
208,gnp_uniform_mpg_36_1_8.edgelist.gz,36,36,1,0.06179488400812261
209,gnp_uniform_mpg_36_1_9.edgelist.gz,36,36,1,0.05359701899578795
210,gnp_uniform_mpg_36_3_0.edgelist.gz,36,36,3,0.04037905400036834
211,gnp_uniform_mpg_36_3_1.edgelist.gz,36,36,3,0.3269553320133127
212,gnp_uniform_mpg_36_3_2.edgelist.gz,36,36,3,0.3656751030066516
213,gnp_uniform_mpg_36_3_3.edgelist.gz,36,36,3,0.3761913399794139
214,gnp_uniform_mpg_36_3_4.edgelist.gz,36,36,3,0.01413525699172169
215,gnp_uniform_mpg_36_3_5.edgelist.gz,36,36,3,0.1748267910152208
216,gnp_uniform_mpg_36_3_6.edgelist.gz,36,36,3,0.3356754670094233
217,gnp_uniform_mpg_36_3_7.edgelist.gz,36,36,3,0.2237279110122472
218,gnp_uniform_mpg_36_3_8.edgelist.gz,36,36,3,0.2141447500034701
219,gnp_uniform_mpg_36_3_9.edgelist.gz,36,36,3,0.38114544001291506
220,gnp_uniform_mpg_36_5_0.edgelist.gz,36,36,5,0.02236552702379413
221,gnp_uniform_mpg_36_5_1.edgelist.gz,36,36,5,0.024569918983615935
222,gnp_uniform_mpg_36_5_2.edgelist.gz,36,36,5,0.022872153989737853
223,gnp_uniform_mpg_36_5_3.edgelist.gz,36,36,5,0.025472892011748627
224,gnp_uniform_mpg_36_5_4.edgelist.gz,36,36,5,0.026405619020806625
225,gnp_uniform_mpg_36_5_5.edgelist.gz,36,36,5,0.02463368300232105
226,gnp_uniform_mpg_36_5_6.edgelist.gz,36,36,5,0.0266678020125255
227,gnp_uniform_mpg_36_5_7.edgelist.gz,36,36,5,0.023073157004546374
228,gnp_uniform_mpg_36_5_8.edgelist.gz,36,36,5,0.024736070015933365
229,gnp_uniform_mpg_36_5_9.edgelist.gz,36,36,5,0.8608233099803329
230,gnp_uniform_mpg_36_7_0.edgelist.gz,36,36,7,0.03063016099622473
231,gnp_uniform_mpg_36_7_1.edgelist.gz,36,36,7,0.03242242001579143
232,gnp_uniform_mpg_36_7_2.edgelist.gz,36,36,7,0.03472116601187736
233,gnp_uniform_mpg_36_7_3.edgelist.gz,36,36,7,0.029470171983120963
234,gnp_uniform_mpg_36_7_4.edgelist.gz,36,36,7,0.030062562989769503
235,gnp_uniform_mpg_36_7_5.edgelist.gz,36,36,7,0.03094158199382946
236,gnp_uniform_mpg_36_7_6.edgelist.gz,36,36,7,0.033230828994419426
237,gnp_uniform_mpg_36_7_7.edgelist.gz,36,36,7,0.032027259003371
238,gnp_uniform_mpg_36_7_8.edgelist.gz,36,36,7,0.03357353899627924
239,gnp_uniform_mpg_36_7_9.edgelist.gz,36,36,7,1.6037825540115591
240,gnp_uniform_mpg_36_9_0.edgelist.gz,36,36,9,0.3194407209812198
241,gnp_uniform_mpg_36_9_1.edgelist.gz,36,36,9,0.03845193199231289
242,gnp_uniform_mpg_36_9_2.edgelist.gz,36,36,9,0.038651537004625425
243,gnp_uniform_mpg_36_9_3.edgelist.gz,36,36,9,0.041130822006380185
244,gnp_uniform_mpg_36_9_4.edgelist.gz,36,36,9,0.03931439798907377
245,gnp_uniform_mpg_36_9_5.edgelist.gz,36,36,9,2.6164897519920487
246,gnp_uniform_mpg_36_9_6.edgelist.gz,36,36,9,0.042551109014311805
247,gnp_uniform_mpg_36_9_7.edgelist.gz,36,36,9,0.043478667008457705
248,gnp_uniform_mpg_36_9_8.edgelist.gz,36,36,9,0.0402254739892669
249,gnp_uniform_mpg_36_9_9.edgelist.gz,36,36,9,0.04241729399655014
250,gnp_uniform_mpg_49_1_0.edgelist.gz,49,49,1,0.035038664005696774
251,gnp_uniform_mpg_49_1_1.edgelist.gz,49,49,1,0.14478650700766593
252,gnp_uniform_mpg_49_1_2.edgelist.gz,49,49,1,0.013574153999798
253,gnp_uniform_mpg_49_1_3.edgelist.gz,49,49,1,0.16318953697918914
254,gnp_uniform_mpg_49_1_4.edgelist.gz,49,49,1,0.185222480999073
255,gnp_uniform_mpg_49_1_5.edgelist.gz,49,49,1,0.033674319012789056
256,gnp_uniform_mpg_49_1_6.edgelist.gz,49,49,1,0.2366449320106767
257,gnp_uniform_mpg_49_1_7.edgelist.gz,49,49,1,0.19658190800691955
258,gnp_uniform_mpg_49_1_8.edgelist.gz,49,49,1,0.07835914098541252
259,gnp_uniform_mpg_49_1_9.edgelist.gz,49,49,1,0.15820533499936573
260,gnp_uniform_mpg_49_3_0.edgelist.gz,49,49,3,0.5640773469931446
261,gnp_uniform_mpg_49_3_1.edgelist.gz,49,49,3,0.7591986710031051
262,gnp_uniform_mpg_49_3_2.edgelist.gz,49,49,3,0.7372924869996496
263,gnp_uniform_mpg_49_3_3.edgelist.gz,49,49,3,0.022218163998331875
264,gnp_uniform_mpg_49_3_4.edgelist.gz,49,49,3,0.5547749469988048
265,gnp_uniform_mpg_49_3_5.edgelist.gz,49,49,3,0.48442377397441305
266,gnp_uniform_mpg_49_3_6.edgelist.gz,49,49,3,0.6410282829892822
267,gnp_uniform_mpg_49_3_7.edgelist.gz,49,49,3,0.5906963300076313
268,gnp_uniform_mpg_49_3_8.edgelist.gz,49,49,3,0.9255950259976089
269,gnp_uniform_mpg_49_3_9.edgelist.gz,49,49,3,0.6195460350136273
270,gnp_uniform_mpg_49_5_0.edgelist.gz,49,49,5,1.515232427016599
271,gnp_uniform_mpg_49_5_1.edgelist.gz,49,49,5,0.033628014993155375
272,gnp_uniform_mpg_49_5_2.edgelist.gz,49,49,5,1.7193188889941666
273,gnp_uniform_mpg_49_5_3.edgelist.gz,49,49,5,0.032312280003679916
274,gnp_uniform_mpg_49_5_4.edgelist.gz,49,49,5,0.30775618500774726
275,gnp_uniform_mpg_49_5_5.edgelist.gz,49,49,5,0.03446855099173263
276,gnp_uniform_mpg_49_5_6.edgelist.gz,49,49,5,0.4930897129816003
277,gnp_uniform_mpg_49_5_7.edgelist.gz,49,49,5,0.03803009301191196
278,gnp_uniform_mpg_49_5_8.edgelist.gz,49,49,5,0.03494228300405666
279,gnp_uniform_mpg_49_5_9.edgelist.gz,49,49,5,0.03562756199971773
280,gnp_uniform_mpg_49_7_0.edgelist.gz,49,49,7,0.04518977101542987
281,gnp_uniform_mpg_49_7_1.edgelist.gz,49,49,7,3.1138841840147506
282,gnp_uniform_mpg_49_7_2.edgelist.gz,49,49,7,3.7087065799860284
283,gnp_uniform_mpg_49_7_3.edgelist.gz,49,49,7,2.941182863985887
284,gnp_uniform_mpg_49_7_4.edgelist.gz,49,49,7,0.04747692300588824
285,gnp_uniform_mpg_49_7_5.edgelist.gz,49,49,7,0.04415849901852198
286,gnp_uniform_mpg_49_7_6.edgelist.gz,49,49,7,2.660346049000509
287,gnp_uniform_mpg_49_7_7.edgelist.gz,49,49,7,2.546891464997316
288,gnp_uniform_mpg_49_7_8.edgelist.gz,49,49,7,0.04520220300764777
289,gnp_uniform_mpg_49_7_9.edgelist.gz,49,49,7,0.03947000400512479
290,gnp_uniform_mpg_49_9_0.edgelist.gz,49,49,9,0.32839105298626237
291,gnp_uniform_mpg_49_9_1.edgelist.gz,49,49,9,5.0280212170036975
292,gnp_uniform_mpg_49_9_2.edgelist.gz,49,49,9,0.057827217009617016
293,gnp_uniform_mpg_49_9_3.edgelist.gz,49,49,9,0.05798715399578214
294,gnp_uniform_mpg_49_9_4.edgelist.gz,49,49,9,0.05680097499862313
295,gnp_uniform_mpg_49_9_5.edgelist.gz,49,49,9,0.054826989013236016
296,gnp_uniform_mpg_49_9_6.edgelist.gz,49,49,9,0.0611844040104188
297,gnp_uniform_mpg_49_9_7.edgelist.gz,49,49,9,0.05728846401325427
298,gnp_uniform_mpg_49_9_8.edgelist.gz,49,49,9,4.412819989986019
299,gnp_uniform_mpg_49_9_9.edgelist.gz,49,49,9,0.05638500102213584
300,gnp_uniform_mpg_64_1_0.edgelist.gz,64,64,1,0.18520990997785702
301,gnp_uniform_mpg_64_1_1.edgelist.gz,64,64,1,0.02225957898190245
302,gnp_uniform_mpg_64_1_2.edgelist.gz,64,64,1,0.3725375389913097
303,gnp_uniform_mpg_64_1_3.edgelist.gz,64,64,1,0.27869451299193315
304,gnp_uniform_mpg_64_1_4.edgelist.gz,64,64,1,0.37045152799692005
305,gnp_uniform_mpg_64_1_5.edgelist.gz,64,64,1,0.17593363099149428
306,gnp_uniform_mpg_64_1_6.edgelist.gz,64,64,1,0.018155372992623597
307,gnp_uniform_mpg_64_1_7.edgelist.gz,64,64,1,0.6270471969910432
308,gnp_uniform_mpg_64_1_8.edgelist.gz,64,64,1,0.037871269014431164
309,gnp_uniform_mpg_64_1_9.edgelist.gz,64,64,1,0.23587276000762358
310,gnp_uniform_mpg_64_3_0.edgelist.gz,64,64,3,1.064000540995039
311,gnp_uniform_mpg_64_3_1.edgelist.gz,64,64,3,1.239884260983672
312,gnp_uniform_mpg_64_3_2.edgelist.gz,64,64,3,0.029471199988620356
313,gnp_uniform_mpg_64_3_3.edgelist.gz,64,64,3,1.0506900130130816
314,gnp_uniform_mpg_64_3_4.edgelist.gz,64,64,3,0.9857618800015189
315,gnp_uniform_mpg_64_3_5.edgelist.gz,64,64,3,0.03465040700393729
316,gnp_uniform_mpg_64_3_6.edgelist.gz,64,64,3,0.9691068009997252
317,gnp_uniform_mpg_64_3_7.edgelist.gz,64,64,3,0.2892093650007155
318,gnp_uniform_mpg_64_3_8.edgelist.gz,64,64,3,0.8919770779903047
319,gnp_uniform_mpg_64_3_9.edgelist.gz,64,64,3,0.057499763992382213
320,gnp_uniform_mpg_64_5_0.edgelist.gz,64,64,5,0.04459291699458845
321,gnp_uniform_mpg_64_5_1.edgelist.gz,64,64,5,2.6010935560043436
322,gnp_uniform_mpg_64_5_2.edgelist.gz,64,64,5,2.131923776003532
323,gnp_uniform_mpg_64_5_3.edgelist.gz,64,64,5,2.7486611080239527
324,gnp_uniform_mpg_64_5_4.edgelist.gz,64,64,5,3.007339503004914
325,gnp_uniform_mpg_64_5_5.edgelist.gz,64,64,5,0.04739187000086531
326,gnp_uniform_mpg_64_5_6.edgelist.gz,64,64,5,0.049664777994621545
327,gnp_uniform_mpg_64_5_7.edgelist.gz,64,64,5,0.04652234699460678
328,gnp_uniform_mpg_64_5_8.edgelist.gz,64,64,5,0.3230748980131466
329,gnp_uniform_mpg_64_5_9.edgelist.gz,64,64,5,0.0444127969967667
330,gnp_uniform_mpg_64_7_0.edgelist.gz,64,64,7,0.06171670000185259
331,gnp_uniform_mpg_64_7_1.edgelist.gz,64,64,7,0.05735205000382848
332,gnp_uniform_mpg_64_7_2.edgelist.gz,64,64,7,0.058858661010162905
333,gnp_uniform_mpg_64_7_3.edgelist.gz,64,64,7,0.0650849960220512
334,gnp_uniform_mpg_64_7_4.edgelist.gz,64,64,7,4.410961068002507
335,gnp_uniform_mpg_64_7_5.edgelist.gz,64,64,7,4.402072599012172
336,gnp_uniform_mpg_64_7_6.edgelist.gz,64,64,7,0.0568929839937482
337,gnp_uniform_mpg_64_7_7.edgelist.gz,64,64,7,0.06005985799129121
338,gnp_uniform_mpg_64_7_8.edgelist.gz,64,64,7,0.05787285399856046
339,gnp_uniform_mpg_64_7_9.edgelist.gz,64,64,7,0.06772072898456827
340,gnp_uniform_mpg_64_9_0.edgelist.gz,64,64,9,0.35015054800896905
341,gnp_uniform_mpg_64_9_1.edgelist.gz,64,64,9,0.07288841300760396
342,gnp_uniform_mpg_64_9_2.edgelist.gz,64,64,9,0.07301992402062751
343,gnp_uniform_mpg_64_9_3.edgelist.gz,64,64,9,0.07535540999379009
344,gnp_uniform_mpg_64_9_4.edgelist.gz,64,64,9,0.07158881000941619
345,gnp_uniform_mpg_64_9_5.edgelist.gz,64,64,9,0.07451124000363052
346,gnp_uniform_mpg_64_9_6.edgelist.gz,64,64,9,0.06867469000280835
347,gnp_uniform_mpg_64_9_7.edgelist.gz,64,64,9,0.07531539202318527
348,gnp_uniform_mpg_64_9_8.edgelist.gz,64,64,9,0.35381448300904594
349,gnp_uniform_mpg_64_9_9.edgelist.gz,64,64,9,0.07958568597678095
350,gnp_uniform_mpg_81_1_0.edgelist.gz,81,81,1,0.11584809600026347
351,gnp_uniform_mpg_81_1_1.edgelist.gz,81,81,1,0.6250954960123636
352,gnp_uniform_mpg_81_1_2.edgelist.gz,81,81,1,0.16419057300663553
353,gnp_uniform_mpg_81_1_3.edgelist.gz,81,81,1,0.03899564198218286
354,gnp_uniform_mpg_81_1_4.edgelist.gz,81,81,1,0.2560404969844967
355,gnp_uniform_mpg_81_1_5.edgelist.gz,81,81,1,0.4745508969936054
356,gnp_uniform_mpg_81_1_6.edgelist.gz,81,81,1,0.5236160890199244
357,gnp_uniform_mpg_81_1_7.edgelist.gz,81,81,1,0.25276271399343386
358,gnp_uniform_mpg_81_1_8.edgelist.gz,81,81,1,0.5274724359915126
359,gnp_uniform_mpg_81_1_9.edgelist.gz,81,81,1,0.14104690600652248
360,gnp_uniform_mpg_81_3_0.edgelist.gz,81,81,3,1.568763443006901
361,gnp_uniform_mpg_81_3_1.edgelist.gz,81,81,3,0.04764923400944099
362,gnp_uniform_mpg_81_3_2.edgelist.gz,81,81,3,1.8940317009983119
363,gnp_uniform_mpg_81_3_3.edgelist.gz,81,81,3,0.5431166350026615
364,gnp_uniform_mpg_81_3_4.edgelist.gz,81,81,3,0.037931892002234235
365,gnp_uniform_mpg_81_3_5.edgelist.gz,81,81,3,0.14079073001630604
366,gnp_uniform_mpg_81_3_6.edgelist.gz,81,81,3,0.0339427079888992
367,gnp_uniform_mpg_81_3_7.edgelist.gz,81,81,3,1.7340458420221694
368,gnp_uniform_mpg_81_3_8.edgelist.gz,81,81,3,0.04002377201686613
369,gnp_uniform_mpg_81_3_9.edgelist.gz,81,81,3,1.6172651580127422
370,gnp_uniform_mpg_81_5_0.edgelist.gz,81,81,5,4.186837118992116
371,gnp_uniform_mpg_81_5_1.edgelist.gz,81,81,5,0.3551644410181325
372,gnp_uniform_mpg_81_5_2.edgelist.gz,81,81,5,3.8510760019998997
373,gnp_uniform_mpg_81_5_3.edgelist.gz,81,81,5,4.651296324998839
374,gnp_uniform_mpg_81_5_4.edgelist.gz,81,81,5,4.2045424669922795
375,gnp_uniform_mpg_81_5_5.edgelist.gz,81,81,5,0.0540309649950359
376,gnp_uniform_mpg_81_5_6.edgelist.gz,81,81,5,0.058330453000962734
377,gnp_uniform_mpg_81_5_7.edgelist.gz,81,81,5,4.600400248018559
378,gnp_uniform_mpg_81_5_8.edgelist.gz,81,81,5,0.17801059101475403
379,gnp_uniform_mpg_81_5_9.edgelist.gz,81,81,5,0.06625315800192766
380,gnp_uniform_mpg_81_7_0.edgelist.gz,81,81,7,7.140292769996449
381,gnp_uniform_mpg_81_7_1.edgelist.gz,81,81,7,0.07401483700959943
382,gnp_uniform_mpg_81_7_2.edgelist.gz,81,81,7,0.36549344001105055
383,gnp_uniform_mpg_81_7_3.edgelist.gz,81,81,7,0.0731800950015895
384,gnp_uniform_mpg_81_7_4.edgelist.gz,81,81,7,0.07554037802037783
385,gnp_uniform_mpg_81_7_5.edgelist.gz,81,81,7,9.084250610991148
386,gnp_uniform_mpg_81_7_6.edgelist.gz,81,81,7,7.5004310620133765
387,gnp_uniform_mpg_81_7_7.edgelist.gz,81,81,7,0.0807817500026431
388,gnp_uniform_mpg_81_7_8.edgelist.gz,81,81,7,0.0743508430023212
389,gnp_uniform_mpg_81_7_9.edgelist.gz,81,81,7,8.642471586994361
390,gnp_uniform_mpg_81_9_0.edgelist.gz,81,81,9,0.3759552330011502
391,gnp_uniform_mpg_81_9_1.edgelist.gz,81,81,9,13.32046120800078
392,gnp_uniform_mpg_81_9_2.edgelist.gz,81,81,9,0.09203072299715132
393,gnp_uniform_mpg_81_9_3.edgelist.gz,81,81,9,0.09469425698625855
394,gnp_uniform_mpg_81_9_4.edgelist.gz,81,81,9,0.09461973598808981
395,gnp_uniform_mpg_81_9_5.edgelist.gz,81,81,9,0.09066455898573622
396,gnp_uniform_mpg_81_9_6.edgelist.gz,81,81,9,0.38390832897857763
397,gnp_uniform_mpg_81_9_7.edgelist.gz,81,81,9,0.0966144000121858
398,gnp_uniform_mpg_81_9_8.edgelist.gz,81,81,9,0.09669492801185697
399,gnp_uniform_mpg_81_9_9.edgelist.gz,81,81,9,0.09249349101446569
400,gnp_uniform_mpg_100_1_0.edgelist.gz,100,100,1,0.8023765260004438
401,gnp_uniform_mpg_100_1_1.edgelist.gz,100,100,1,0.06230393500300124
402,gnp_uniform_mpg_100_1_2.edgelist.gz,100,100,1,0.7947132709959988
403,gnp_uniform_mpg_100_1_3.edgelist.gz,100,100,1,0.6792828829784412
404,gnp_uniform_mpg_100_1_4.edgelist.gz,100,100,1,0.7928441100229975
405,gnp_uniform_mpg_100_1_5.edgelist.gz,100,100,1,0.7968403540144209
406,gnp_uniform_mpg_100_1_6.edgelist.gz,100,100,1,0.5835113259963691
407,gnp_uniform_mpg_100_1_7.edgelist.gz,100,100,1,0.7781150910013821
408,gnp_uniform_mpg_100_1_8.edgelist.gz,100,100,1,0.6524691710073967
409,gnp_uniform_mpg_100_1_9.edgelist.gz,100,100,1,0.5557412090129219
410,gnp_uniform_mpg_100_3_0.edgelist.gz,100,100,3,2.4966659909987357
411,gnp_uniform_mpg_100_3_1.edgelist.gz,100,100,3,0.04800953698577359
412,gnp_uniform_mpg_100_3_2.edgelist.gz,100,100,3,2.376052339997841
413,gnp_uniform_mpg_100_3_3.edgelist.gz,100,100,3,3.1796724579762667
414,gnp_uniform_mpg_100_3_4.edgelist.gz,100,100,3,2.6030295939999633
415,gnp_uniform_mpg_100_3_5.edgelist.gz,100,100,3,2.671548279991839
416,gnp_uniform_mpg_100_3_6.edgelist.gz,100,100,3,2.6583215940045193
417,gnp_uniform_mpg_100_3_7.edgelist.gz,100,100,3,0.20484008101630025
418,gnp_uniform_mpg_100_3_8.edgelist.gz,100,100,3,2.687820555991493
419,gnp_uniform_mpg_100_3_9.edgelist.gz,100,100,3,2.675241349992575
420,gnp_uniform_mpg_100_5_0.edgelist.gz,100,100,5,6.731780936010182
421,gnp_uniform_mpg_100_5_1.edgelist.gz,100,100,5,5.876058515976183
422,gnp_uniform_mpg_100_5_2.edgelist.gz,100,100,5,0.07121646899031475
423,gnp_uniform_mpg_100_5_3.edgelist.gz,100,100,5,0.07330757900490426
424,gnp_uniform_mpg_100_5_4.edgelist.gz,100,100,5,0.4538413370028138
425,gnp_uniform_mpg_100_5_5.edgelist.gz,100,100,5,0.07060005201492459
426,gnp_uniform_mpg_100_5_6.edgelist.gz,100,100,5,6.03747152001597
427,gnp_uniform_mpg_100_5_7.edgelist.gz,100,100,5,6.166012030997081
428,gnp_uniform_mpg_100_5_8.edgelist.gz,100,100,5,6.3226697700156365
429,gnp_uniform_mpg_100_5_9.edgelist.gz,100,100,5,6.77991606600699
430,gnp_uniform_mpg_100_7_0.edgelist.gz,100,100,7,0.08949505200143903
431,gnp_uniform_mpg_100_7_1.edgelist.gz,100,100,7,13.052800082979957
432,gnp_uniform_mpg_100_7_2.edgelist.gz,100,100,7,0.3746446220029611
433,gnp_uniform_mpg_100_7_3.edgelist.gz,100,100,7,0.10191516001941636
434,gnp_uniform_mpg_100_7_4.edgelist.gz,100,100,7,0.09970106001128443
435,gnp_uniform_mpg_100_7_5.edgelist.gz,100,100,7,0.0987898440216668
436,gnp_uniform_mpg_100_7_6.edgelist.gz,100,100,7,0.09230503501021303
437,gnp_uniform_mpg_100_7_7.edgelist.gz,100,100,7,0.08953618799569085
438,gnp_uniform_mpg_100_7_8.edgelist.gz,100,100,7,0.3769440680043772
439,gnp_uniform_mpg_100_7_9.edgelist.gz,100,100,7,0.09598363199620508
440,gnp_uniform_mpg_100_9_0.edgelist.gz,100,100,9,0.11596074697445147
441,gnp_uniform_mpg_100_9_1.edgelist.gz,100,100,9,0.11777968698879704
442,gnp_uniform_mpg_100_9_2.edgelist.gz,100,100,9,21.547951568005374
443,gnp_uniform_mpg_100_9_3.edgelist.gz,100,100,9,0.11471528600668535
444,gnp_uniform_mpg_100_9_4.edgelist.gz,100,100,9,0.39608679700177163
445,gnp_uniform_mpg_100_9_5.edgelist.gz,100,100,9,0.13075161600136198
446,gnp_uniform_mpg_100_9_6.edgelist.gz,100,100,9,20.921068563009612
447,gnp_uniform_mpg_100_9_7.edgelist.gz,100,100,9,21.946676277002553
448,gnp_uniform_mpg_100_9_8.edgelist.gz,100,100,9,0.12134037399664521
449,gnp_uniform_mpg_100_9_9.edgelist.gz,100,100,9,0.4058307610102929
450,gnp_uniform_mpg_121_1_0.edgelist.gz,121,121,1,0.5762053729849868
451,gnp_uniform_mpg_121_1_1.edgelist.gz,121,121,1,1.2359404890157748
452,gnp_uniform_mpg_121_1_2.edgelist.gz,121,121,1,0.03858034498989582
453,gnp_uniform_mpg_121_1_3.edgelist.gz,121,121,1,1.027328705007676
454,gnp_uniform_mpg_121_1_4.edgelist.gz,121,121,1,0.647834420989966
455,gnp_uniform_mpg_121_1_5.edgelist.gz,121,121,1,0.15732487899367698
456,gnp_uniform_mpg_121_1_6.edgelist.gz,121,121,1,0.038593667006352916
457,gnp_uniform_mpg_121_1_7.edgelist.gz,121,121,1,0.7805277830047999
458,gnp_uniform_mpg_121_1_8.edgelist.gz,121,121,1,0.8073313490021974
459,gnp_uniform_mpg_121_1_9.edgelist.gz,121,121,1,0.13574729100218974
460,gnp_uniform_mpg_121_3_0.edgelist.gz,121,121,3,0.11295789500582032
461,gnp_uniform_mpg_121_3_1.edgelist.gz,121,121,3,0.059620629996061325
462,gnp_uniform_mpg_121_3_2.edgelist.gz,121,121,3,3.370418297010474
463,gnp_uniform_mpg_121_3_3.edgelist.gz,121,121,3,3.782017535006162
464,gnp_uniform_mpg_121_3_4.edgelist.gz,121,121,3,1.330825643002754
465,gnp_uniform_mpg_121_3_5.edgelist.gz,121,121,3,0.0724009340046905
466,gnp_uniform_mpg_121_3_6.edgelist.gz,121,121,3,0.05847293700207956
467,gnp_uniform_mpg_121_3_7.edgelist.gz,121,121,3,4.459565436001867
468,gnp_uniform_mpg_121_3_8.edgelist.gz,121,121,3,3.566793810983654
469,gnp_uniform_mpg_121_3_9.edgelist.gz,121,121,3,3.636413754982641
470,gnp_uniform_mpg_121_5_0.edgelist.gz,121,121,5,0.08184124197578058
471,gnp_uniform_mpg_121_5_1.edgelist.gz,121,121,5,9.148507621983299
472,gnp_uniform_mpg_121_5_2.edgelist.gz,121,121,5,0.0918885380087886
473,gnp_uniform_mpg_121_5_3.edgelist.gz,121,121,5,0.5813609439937863
474,gnp_uniform_mpg_121_5_4.edgelist.gz,121,121,5,10.062956081004813
475,gnp_uniform_mpg_121_5_5.edgelist.gz,121,121,5,0.4584767190099228
476,gnp_uniform_mpg_121_5_6.edgelist.gz,121,121,5,0.08859358899644576
477,gnp_uniform_mpg_121_5_7.edgelist.gz,121,121,5,11.15239822701551
478,gnp_uniform_mpg_121_5_8.edgelist.gz,121,121,5,0.08963156200479716
479,gnp_uniform_mpg_121_5_9.edgelist.gz,121,121,5,0.09096321600372903
480,gnp_uniform_mpg_121_7_0.edgelist.gz,121,121,7,18.277979370992398
481,gnp_uniform_mpg_121_7_1.edgelist.gz,121,121,7,0.3971296950185206
482,gnp_uniform_mpg_121_7_2.edgelist.gz,121,121,7,20.127639044017997
483,gnp_uniform_mpg_121_7_3.edgelist.gz,121,121,7,0.3848256339842919
484,gnp_uniform_mpg_121_7_4.edgelist.gz,121,121,7,17.9046564429882
485,gnp_uniform_mpg_121_7_5.edgelist.gz,121,121,7,0.39289713301695883
486,gnp_uniform_mpg_121_7_6.edgelist.gz,121,121,7,0.11594777801656164
487,gnp_uniform_mpg_121_7_7.edgelist.gz,121,121,7,19.0500443779747
488,gnp_uniform_mpg_121_7_8.edgelist.gz,121,121,7,0.11800333697465248
489,gnp_uniform_mpg_121_7_9.edgelist.gz,121,121,7,0.1187858360062819
490,gnp_uniform_mpg_121_9_0.edgelist.gz,121,121,9,0.14529356398270465
491,gnp_uniform_mpg_121_9_1.edgelist.gz,121,121,9,0.4235226080054417
492,gnp_uniform_mpg_121_9_2.edgelist.gz,121,121,9,0.14063118901685812
